"No.","Time","Source","Destination","Protocol","Length","Info"
"222","50.684757","37.115.148.29","192.168.0.2","TCP","66","45100  >  23 [ACK] Seq=54 Ack=101 Win=5840 Len=0 TSval=29183002 TSecr=33648"
"223","53.208809","192.168.0.2","84.196.158.177","TELNET","98","Telnet Data ..."
"224","53.306239","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [ACK] Seq=36 Ack=82 Win=5840 Len=0 TSval=9211218 TSecr=33917"
"225","53.310201","84.196.158.177","192.168.0.2","TELNET","73","Telnet Data ..."
"226","53.311472","192.168.0.2","84.196.158.177","TELNET","72","Telnet Data ..."
"227","53.426285","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"228","53.429102","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"229","53.527142","192.168.0.2","37.115.148.29","TELNET","98","Telnet Data ..."
"230","53.534292","84.196.158.177","192.168.0.2","TELNET","73","Telnet Data ..."
"231","53.564977","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [ACK] Seq=100 Ack=52 Win=28960 Len=0 TSval=33953 TSecr=9211274"
"232","53.652393","37.115.148.29","192.168.0.2","TCP","66","45100  >  23 [ACK] Seq=54 Ack=133 Win=5840 Len=0 TSval=29183743 TSecr=33949"
"233","53.652643","37.115.148.29","192.168.0.2","TELNET","72","Telnet Data ..."
"234","53.654205","192.168.0.2","37.115.148.29","TELNET","71","Telnet Data ..."
"235","53.660432","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"236","53.660866","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [ACK] Seq=100 Ack=54 Win=28960 Len=0 TSval=33962 TSecr=9211307"
"237","53.662701","192.168.0.2","84.196.158.177","TELNET","68","Telnet Data ..."
"238","53.779339","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"239","53.781634","192.168.0.2","37.115.148.29","TELNET","78","Telnet Data ..."
"240","53.797055","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [ACK] Seq=54 Ack=102 Win=5840 Len=0 TSval=9211341 TSecr=33962"
"241","53.907046","37.115.148.29","192.168.0.2","TELNET","69","Telnet Data ..."
"242","53.944998","192.168.0.2","37.115.148.29","TCP","66","23  >  45100 [ACK] Seq=150 Ack=65 Win=28960 Len=0 TSval=33991 TSecr=29183807"
"243","54.070165","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"244","54.070715","192.168.0.2","37.115.148.29","TCP","66","23  >  45100 [ACK] Seq=150 Ack=67 Win=28960 Len=0 TSval=34003 TSecr=29183848"
"245","54.072664","192.168.0.2","37.115.148.29","TELNET","68","Telnet Data ..."
"246","54.236873","37.115.148.29","192.168.0.2","TCP","66","45100  >  23 [ACK] Seq=67 Ack=152 Win=5840 Len=0 TSval=29183890 TSecr=34003"
"247","56.665581","192.168.0.2","84.196.158.177","TELNET","98","Telnet Data ..."
"248","56.762102","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [ACK] Seq=54 Ack=134 Win=5840 Len=0 TSval=9212081 TSecr=34263"
"249","56.766120","84.196.158.177","192.168.0.2","TELNET","72","Telnet Data ..."
"250","56.767248","192.168.0.2","84.196.158.177","TELNET","71","Telnet Data ..."
"251","56.861082","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"252","56.863593","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"253","56.957011","84.196.158.177","192.168.0.2","TELNET","69","Telnet Data ..."
"254","56.995002","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [ACK] Seq=151 Ack=65 Win=28960 Len=0 TSval=34296 TSecr=9212131"
"255","57.077440","192.168.0.2","37.115.148.29","TELNET","83","Telnet Data ..."
"256","57.080439","192.168.0.2","37.115.148.29","TCP","66","23  >  45100 [FIN, ACK] Seq=169 Ack=67 Win=28960 Len=0 TSval=34304 TSecr=29183890"
"257","57.088238","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"258","57.088734","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [ACK] Seq=151 Ack=67 Win=28960 Len=0 TSval=34305 TSecr=9212164"
"259","57.090454","192.168.0.2","84.196.158.177","TELNET","68","Telnet Data ..."
"260","57.203281","37.115.148.29","192.168.0.2","TCP","66","45100  >  23 [ACK] Seq=67 Ack=169 Win=5840 Len=0 TSval=29184631 TSecr=34304"
"261","57.205751","37.115.148.29","192.168.0.2","TCP","66","45100  >  23 [FIN, ACK] Seq=67 Ack=170 Win=5840 Len=0 TSval=29184632 TSecr=34304"
"262","57.206001","37.115.148.29","192.168.0.2","TCP","74","45179  >  23 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM TSval=29184632 TSecr=0 WS=2"
"263","57.206256","192.168.0.2","37.115.148.29","TCP","66","23  >  45100 [ACK] Seq=170 Ack=68 Win=28960 Len=0 TSval=34317 TSecr=29184632"
"264","57.207002","192.168.0.2","37.115.148.29","TCP","74","23  >  45179 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=34317 TSecr=29184632 WS=16"
"265","57.224087","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [ACK] Seq=67 Ack=153 Win=5840 Len=0 TSval=9212198 TSecr=34305"
"266","57.334108","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=29184664 TSecr=34317"
"267","57.336651","192.168.0.2","37.115.148.29","TELNET","78","Telnet Data ..."
"268","57.463854","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=1 Ack=13 Win=5840 Len=0 TSval=29184696 TSecr=34330"
"269","57.464007","37.115.148.29","192.168.0.2","TELNET","69","Telnet Data ..."
"270","57.464428","192.168.0.2","37.115.148.29","TELNET","84","Telnet Data ..."
"271","57.464648","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=31 Ack=4 Win=28960 Len=0 TSval=34342 TSecr=29184696"
"272","57.591674","37.115.148.29","192.168.0.2","TELNET","84","Telnet Data ..."
"273","57.592270","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=31 Ack=22 Win=28960 Len=0 TSval=34355 TSecr=29184728"
"274","57.719390","37.115.148.29","192.168.0.2","TELNET","72","Telnet Data ..."
"275","57.719782","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=31 Ack=28 Win=28960 Len=0 TSval=34368 TSecr=29184760"
"276","57.720627","192.168.0.2","37.115.148.29","TELNET","72","Telnet Data ..."
"277","57.884766","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=28 Ack=37 Win=5840 Len=0 TSval=29184802 TSecr=34368"
"278","57.885362","192.168.0.2","37.115.148.29","TELNET","76","Telnet Data ..."
"279","58.012853","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=28 Ack=47 Win=5840 Len=0 TSval=29184834 TSecr=34385"
"280","58.012865","37.115.148.29","192.168.0.2","TELNET","70","Telnet Data ..."
"281","58.044998","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=47 Ack=32 Win=28960 Len=0 TSval=34401 TSecr=29184834"
"282","58.172189","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"283","58.172560","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=47 Ack=34 Win=28960 Len=0 TSval=34413 TSecr=29184873"
"284","58.174174","192.168.0.2","37.115.148.29","TELNET","68","Telnet Data ..."
"285","58.340764","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=34 Ack=49 Win=5840 Len=0 TSval=29184916 TSecr=34413"
"286","60.093725","192.168.0.2","84.196.158.177","TELNET","83","Telnet Data ..."
"287","60.096071","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [FIN, ACK] Seq=170 Ack=67 Win=28960 Len=0 TSval=34606 TSecr=9212198"
"288","60.194099","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [ACK] Seq=67 Ack=170 Win=5840 Len=0 TSval=9212939 TSecr=34605"
"289","60.198405","84.196.158.177","192.168.0.2","TCP","66","39628  >  23 [FIN, ACK] Seq=67 Ack=171 Win=5840 Len=0 TSval=9212939 TSecr=34606"
"290","60.198867","192.168.0.2","84.196.158.177","TCP","66","23  >  39628 [ACK] Seq=171 Ack=68 Win=28960 Len=0 TSval=34616 TSecr=9212939"
"291","60.202261","84.196.158.177","192.168.0.2","TCP","74","39653  >  23 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM TSval=9212939 TSecr=0 WS=2"
"292","60.202850","192.168.0.2","84.196.158.177","TCP","74","23  >  39653 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=34616 TSecr=9212939 WS=16"
"293","60.297172","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=9212966 TSecr=34616"
"294","60.300030","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"295","60.407140","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=1 Ack=13 Win=5840 Len=0 TSval=9212993 TSecr=34626"
"296","60.407631","192.168.0.2","84.196.158.177","TELNET","84","Telnet Data ..."
"297","60.411090","84.196.158.177","192.168.0.2","TELNET","69","Telnet Data ..."
"298","60.411463","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=31 Ack=4 Win=28960 Len=0 TSval=34637 TSecr=9212993"
"299","60.513259","84.196.158.177","192.168.0.2","TELNET","84","Telnet Data ..."
"300","60.513885","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=31 Ack=22 Win=28960 Len=0 TSval=34647 TSecr=9213019"
"301","60.611231","84.196.158.177","192.168.0.2","TELNET","73","Telnet Data ..."
"302","60.611670","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=31 Ack=29 Win=28960 Len=0 TSval=34657 TSecr=9213044"
"303","60.612708","192.168.0.2","84.196.158.177","TELNET","73","Telnet Data ..."
"304","60.767338","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=29 Ack=38 Win=5840 Len=0 TSval=9213083 TSecr=34657"
"305","60.767765","192.168.0.2","84.196.158.177","TELNET","76","Telnet Data ..."
"306","60.863357","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=29 Ack=48 Win=5840 Len=0 TSval=9213108 TSecr=34673"
"307","60.867969","84.196.158.177","192.168.0.2","TELNET","71","Telnet Data ..."
"308","60.905037","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=48 Ack=34 Win=28960 Len=0 TSval=34687 TSecr=9213108"
"309","61.009344","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"310","61.009906","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=48 Ack=36 Win=28960 Len=0 TSval=34697 TSecr=9213143"
"311","61.012530","192.168.0.2","84.196.158.177","TELNET","68","Telnet Data ..."
"312","61.151183","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=36 Ack=50 Win=5840 Len=0 TSval=9213180 TSecr=34697"
"313","61.181707","192.168.0.2","37.115.148.29","TELNET","98","Telnet Data ..."
"314","61.308876","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=34 Ack=81 Win=5840 Len=0 TSval=29185658 TSecr=34714"
"315","61.309140","37.115.148.29","192.168.0.2","TELNET","73","Telnet Data ..."
"316","61.311922","192.168.0.2","37.115.148.29","TELNET","72","Telnet Data ..."
"317","61.439180","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"318","61.441980","192.168.0.2","37.115.148.29","TELNET","78","Telnet Data ..."
"319","61.569437","37.115.148.29","192.168.0.2","TELNET","73","Telnet Data ..."
"320","61.605020","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=99 Ack=50 Win=28960 Len=0 TSval=34757 TSecr=29185723"
"321","61.732161","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"322","61.732634","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=99 Ack=52 Win=28960 Len=0 TSval=34769 TSecr=29185763"
"323","61.735529","192.168.0.2","37.115.148.29","TELNET","68","Telnet Data ..."
"324","61.903165","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=52 Ack=101 Win=5840 Len=0 TSval=29185806 TSecr=34770"
"325","64.017233","192.168.0.2","84.196.158.177","TELNET","98","Telnet Data ..."
"326","64.121491","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=36 Ack=82 Win=5840 Len=0 TSval=9213920 TSecr=34998"
"327","64.125159","84.196.158.177","192.168.0.2","TELNET","73","Telnet Data ..."
"328","64.125955","192.168.0.2","84.196.158.177","TELNET","72","Telnet Data ..."
"329","64.225447","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"330","64.228035","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"331","64.321129","84.196.158.177","192.168.0.2","TELNET","73","Telnet Data ..."
"332","64.355017","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=100 Ack=52 Win=28960 Len=0 TSval=35032 TSecr=9213972"
"333","64.455164","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"334","64.455531","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=100 Ack=54 Win=28960 Len=0 TSval=35042 TSecr=9214005"
"335","64.456967","192.168.0.2","84.196.158.177","TELNET","68","Telnet Data ..."
"336","64.589927","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=54 Ack=102 Win=5840 Len=0 TSval=9214040 TSecr=35042"
"337","64.736275","192.168.0.2","37.115.148.29","TELNET","98","Telnet Data ..."
"338","64.863446","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=52 Ack=133 Win=5840 Len=0 TSval=29186546 TSecr=35070"
"339","64.863630","37.115.148.29","192.168.0.2","TELNET","72","Telnet Data ..."
"340","64.865212","192.168.0.2","37.115.148.29","TELNET","71","Telnet Data ..."
"341","64.992389","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"342","64.994449","192.168.0.2","37.115.148.29","TELNET","78","Telnet Data ..."
"343","65.121982","37.115.148.29","192.168.0.2","TELNET","69","Telnet Data ..."
"344","65.155345","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=150 Ack=63 Win=28960 Len=0 TSval=35112 TSecr=29186611"
"345","65.282499","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"346","65.283000","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=150 Ack=65 Win=28960 Len=0 TSval=35124 TSecr=29186651"
"347","65.285865","192.168.0.2","37.115.148.29","TELNET","68","Telnet Data ..."
"348","65.452771","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=65 Ack=152 Win=5840 Len=0 TSval=29186694 TSecr=35125"
"349","66.275977","192.168.0.2","79.37.47.139","TELNET","104","Telnet Data ..."
"350","66.277720","192.168.0.2","79.37.47.139","TCP","66","23  >  45122 [FIN, ACK] Seq=69 Ack=1 Win=28960 Len=0 TSval=35224 TSecr=10788551"
"351","66.715093","192.168.0.2","79.37.47.139","TCP","66","[TCP Retransmission] 23  >  45122 [FIN, ACK] Seq=69 Ack=1 Win=28960 Len=0 TSval=35268 TSecr=10788551"
"352","67.315988","192.168.0.2","79.37.47.139","TCP","104","[TCP Retransmission] 23  >  45122 [FIN, PSH, ACK] Seq=31 Ack=1 Win=28960 Len=38 TSval=35328 TSecr=10788551"
"353","67.457603","192.168.0.2","84.196.158.177","TELNET","98","Telnet Data ..."
"354","67.558075","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=54 Ack=134 Win=5840 Len=0 TSval=9214780 TSecr=35342"
"355","67.558134","84.196.158.177","192.168.0.2","TELNET","72","Telnet Data ..."
"356","67.559581","192.168.0.2","84.196.158.177","TELNET","71","Telnet Data ..."
"357","67.654683","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"358","67.657819","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"359","67.764229","84.196.158.177","192.168.0.2","TELNET","69","Telnet Data ..."
"360","67.795014","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=151 Ack=65 Win=28960 Len=0 TSval=35376 TSecr=9214831"
"361","67.893333","84.196.158.177","192.168.0.2","TELNET","68","Telnet Data ..."
"362","67.893718","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=151 Ack=67 Win=28960 Len=0 TSval=35385 TSecr=9214865"
"363","67.895423","192.168.0.2","84.196.158.177","TELNET","68","Telnet Data ..."
"364","68.039339","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=67 Ack=153 Win=5840 Len=0 TSval=9214900 TSecr=35386"
"365","68.289723","192.168.0.2","37.115.148.29","TELNET","83","Telnet Data ..."
"366","68.291725","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [FIN, ACK] Seq=169 Ack=65 Win=28960 Len=0 TSval=35425 TSecr=29186694"
"367","68.416989","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [ACK] Seq=65 Ack=169 Win=5840 Len=0 TSval=29187435 TSecr=35425"
"368","68.419040","37.115.148.29","192.168.0.2","TCP","66","45179  >  23 [FIN, ACK] Seq=65 Ack=170 Win=5840 Len=0 TSval=29187435 TSecr=35425"
"369","68.419343","37.115.148.29","192.168.0.2","TCP","74","45270  >  23 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM TSval=29187435 TSecr=0 WS=2"
"370","68.419726","192.168.0.2","37.115.148.29","TCP","66","23  >  45179 [ACK] Seq=170 Ack=66 Win=28960 Len=0 TSval=35438 TSecr=29187435"
"371","68.420666","192.168.0.2","37.115.148.29","TCP","74","23  >  45270 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=35438 TSecr=29187435 WS=16"
"372","68.515249","192.168.0.2","79.37.47.139","TCP","104","[TCP Retransmission] 23  >  45122 [FIN, PSH, ACK] Seq=31 Ack=1 Win=28960 Len=38 TSval=35448 TSecr=10788551"
"373","68.548059","37.115.148.29","192.168.0.2","TCP","66","45270  >  23 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=29187467 TSecr=35438"
"374","68.550538","192.168.0.2","37.115.148.29","TELNET","78","Telnet Data ..."
"375","68.677378","37.115.148.29","192.168.0.2","TCP","66","45270  >  23 [ACK] Seq=1 Ack=13 Win=5840 Len=0 TSval=29187500 TSecr=35451"
"376","68.677508","37.115.148.29","192.168.0.2","TELNET","69","Telnet Data ..."
"377","68.678210","192.168.0.2","37.115.148.29","TELNET","84","Telnet Data ..."
"378","68.678601","192.168.0.2","37.115.148.29","TCP","66","23  >  45270 [ACK] Seq=31 Ack=4 Win=28960 Len=0 TSval=35464 TSecr=29187500"
"379","68.805323","37.115.148.29","192.168.0.2","TELNET","84","Telnet Data ..."
"380","68.805848","192.168.0.2","37.115.148.29","TCP","66","23  >  45270 [ACK] Seq=31 Ack=22 Win=28960 Len=0 TSval=35477 TSecr=29187532"
"381","68.932654","37.115.148.29","192.168.0.2","TELNET","72","Telnet Data ..."
"382","68.933098","192.168.0.2","37.115.148.29","TCP","66","23  >  45270 [ACK] Seq=31 Ack=28 Win=28960 Len=0 TSval=35489 TSecr=29187563"
"383","68.933987","192.168.0.2","37.115.148.29","TELNET","72","Telnet Data ..."
"384","69.103010","37.115.148.29","192.168.0.2","TCP","66","45270  >  23 [ACK] Seq=28 Ack=37 Win=5840 Len=0 TSval=29187606 TSecr=35489"
"385","69.103623","192.168.0.2","37.115.148.29","TELNET","76","Telnet Data ..."
"386","69.230831","37.115.148.29","192.168.0.2","TCP","66","45270  >  23 [ACK] Seq=28 Ack=47 Win=5840 Len=0 TSval=29187638 TSecr=35506"
"387","69.230841","37.115.148.29","192.168.0.2","TELNET","70","Telnet Data ..."
"388","69.265036","192.168.0.2","37.115.148.29","TCP","66","23  >  45270 [ACK] Seq=47 Ack=32 Win=28960 Len=0 TSval=35523 TSecr=29187638"
"389","69.391871","37.115.148.29","192.168.0.2","TELNET","68","Telnet Data ..."
"390","69.392373","192.168.0.2","37.115.148.29","TCP","66","23  >  45270 [ACK] Seq=47 Ack=34 Win=28960 Len=0 TSval=35535 TSecr=29187678"
"391","69.394590","192.168.0.2","37.115.148.29","TELNET","68","Telnet Data ..."
"392","69.560857","37.115.148.29","192.168.0.2","TCP","66","45270  >  23 [ACK] Seq=34 Ack=49 Win=5840 Len=0 TSval=29187721 TSecr=35535"
"393","70.899544","192.168.0.2","84.196.158.177","TELNET","83","Telnet Data ..."
"394","70.901427","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [FIN, ACK] Seq=170 Ack=67 Win=28960 Len=0 TSval=35686 TSecr=9214900"
"395","70.915353","192.168.0.2","79.37.47.139","TCP","104","[TCP Retransmission] 23  >  45122 [FIN, PSH, ACK] Seq=31 Ack=1 Win=28960 Len=38 TSval=35688 TSecr=10788551"
"396","71.003383","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [ACK] Seq=67 Ack=170 Win=5840 Len=0 TSval=9215641 TSecr=35686"
"397","71.007140","84.196.158.177","192.168.0.2","TCP","66","39653  >  23 [FIN, ACK] Seq=67 Ack=171 Win=5840 Len=0 TSval=9215642 TSecr=35686"
"398","71.007312","84.196.158.177","192.168.0.2","TCP","74","39685  >  23 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM TSval=9215642 TSecr=0 WS=2"
"399","71.007607","192.168.0.2","84.196.158.177","TCP","66","23  >  39653 [ACK] Seq=171 Ack=68 Win=28960 Len=0 TSval=35697 TSecr=9215642"
"400","71.007980","192.168.0.2","84.196.158.177","TCP","74","23  >  39685 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=35697 TSecr=9215642 WS=16"
"401","71.103484","84.196.158.177","192.168.0.2","TCP","66","39685  >  23 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=9215667 TSecr=35697"
"402","71.105498","192.168.0.2","84.196.158.177","TELNET","78","Telnet Data ..."
"403","71.211390","84.196.158.177","192.168.0.2","TCP","66","39685  >  23 [ACK] Seq=1 Ack=13 Win=5840 Len=0 TSval=9215692 TSecr=35707"
"404","71.211401","84.196.158.177","192.168.0.2","TELNET","69","Telnet Data ..."
"405","71.211943","192.168.0.2","84.196.158.177","TELNET","84","Telnet Data ..."
"406","71.212173","192.168.0.2","84.196.158.177","TCP","66","23  >  39685 [ACK] Seq=31 Ack=4 Win=28960 Len=0 TSval=35717 TSecr=9215692"
"407","71.313234","84.196.158.177","192.168.0.2","TELNET","90","Telnet Data ..."
"408","71.313855","192.168.0.2","84.196.158.177","TCP","66","23  >  39685 [ACK] Seq=31 Ack=28 Win=28960 Len=0 TSval=35727 TSecr=9215718"
"409","71.315037","192.168.0.2","84.196.158.177","TELNET","72","Telnet Data ..."
"410","71.453285","84.196.158.177","192.168.0.2","TCP","66","39685  >  23 [ACK] Seq=28 Ack=37 Win=5840 Len=0 TSval=9215755 TSecr=35728"
"411","71.453776","192.168.0.2","84.196.158.177","TELNET","76","Telnet Data ..."
"412","71.560293","84.196.158.177","192.168.0.2","TCP","66","39685  >  23 [ACK] Seq=28 Ack=47 Win=5840 Len=0 TSval=9215780 TSecr=35741"
